household_key,churn,churn_probability,risk_level,recency,tenure_days,purchase_frequency,discount_rate,median_basket_sales,median_basket_quantity,median_unique_products
1070,0,0.18128940004656152,Low Risk,0,647,0.2581143740340031,0.15095697746361547,30.59,14.0,4.0
329,0,0.18128152415177015,Low Risk,0,603,0.23217247097844113,0.08390560049432648,16.060000000000002,9.0,8.0
831,0,0.18114435839809928,Low Risk,4,611,0.25859247135842883,0.15951620967722824,40.120000000000005,11.0,9.0
1074,0,0.18072974360452884,Low Risk,2,562,0.22241992882562278,0.21806850609377834,54.09,29.0,18.0
1935,0,0.17998137469287456,Low Risk,4,564,0.2925531914893617,0.09774320061386307,40.0,65.0,2.0
1567,0,0.17988170622824343,Low Risk,2,563,0.25932504440497334,0.11477908065014039,7.455,4.0,4.0
338,0,0.17965357732649576,Low Risk,1,528,0.26136363636363635,0.2052043369474562,11.045,6.0,4.5
725,0,0.17911454766184684,Low Risk,1,593,0.2175379426644182,0.33661934272701094,27.63,19.0,15.0
485,0,0.1787171905377148,Low Risk,2,563,0.2753108348134991,0.2766020254340356,33.0,19.0,5.0
1831,0,0.17842296092495227,Low Risk,2,576,0.2743055555555556,0.2029239042390424,24.29,16.0,3.5
1989,0,0.17817822428029037,Low Risk,2,604,0.24172185430463577,0.22839933088262848,18.035,12.0,9.0
1394,0,0.17811141412659706,Low Risk,4,560,0.26071428571428573,0.17549347063292056,23.4,10.0,8.0
1845,0,0.17765774055738032,Low Risk,10,622,0.2315112540192926,0.12195304876371967,64.97,25.0,22.5
1549,0,0.1775497827436492,Low Risk,0,676,0.2470414201183432,0.20788959208300617,10.08,6.0,4.0
518,0,0.17741235453239632,Low Risk,0,592,0.24662162162162163,0.2563956732395337,17.165,9.0,7.0
142,0,0.17728826920693835,Low Risk,0,664,0.24849397590361447,0.16789768841471753,11.38,6.0,4.0
2245,0,0.17641842077016703,Low Risk,0,600,0.25166666666666665,0.1176240356269209,15.0,13.0,5.0
1623,0,0.17566133101237327,Low Risk,2,568,0.2746478873239437,0.19430246830709041,15.0,6.5,3.0
1481,0,0.17441442198920304,Low Risk,2,591,0.2639593908629442,0.15473211118451669,12.82,7.0,4.5
1057,0,0.1742910356779806,Low Risk,9,619,0.2762520193861066,0.09401829527840466,41.16,18.0,10.0
867,0,0.174271284300168,Low Risk,0,651,0.25960061443932414,0.1519914989639806,22.79,14.0,4.0
988,0,0.1739825413748678,Low Risk,6,666,0.28378378378378377,0.30017829164190396,17.65,20.0,3.0
276,0,0.17383993657362398,Low Risk,3,604,0.2781456953642384,0.21195484317588795,24.855,13.0,4.0
1306,0,0.172996124202791,Low Risk,4,595,0.2689075630252101,0.18160963553451456,10.57,5.0,5.0
856,0,0.17223138434030186,Low Risk,11,572,0.30244755244755245,0.24352954114886052,17.47,9.0,5.0
1256,0,0.17197677485776125,Low Risk,1,661,0.24508320726172467,0.08212037844192611,24.82,12.0,8.0
1391,0,0.17160997794559216,Low Risk,0,656,0.24542682926829268,0.24291520672740013,35.0,44.0,9.0
576,1,0.17100523398782327,Low Risk,2,633,0.2638230647709321,0.13463569165786696,17.81,7.0,5.0
1602,0,0.17074628869505082,Low Risk,0,608,0.2565789473684211,0.10945074973876277,21.705,9.0,6.0
230,0,0.17049500693890754,Low Risk,7,573,0.2792321116928447,0.2315677395953994,17.155,16.5,7.0
761,0,0.16986281672296052,Low Risk,5,588,0.2857142857142857,0.1942069612714607,32.03,13.0,6.0
2438,0,0.16960607019481308,Low Risk,4,570,0.28771929824561404,0.11100830395521251,9.995000000000001,3.0,2.0
1428,0,0.168743755608997,Low Risk,0,589,0.266553480475382,0.21613809782631596,19.96,10.0,5.0
2200,0,0.16860502445305356,Low Risk,11,664,0.28463855421686746,0.24915415361609142,30.0,29.0,9.0
2407,0,0.16847116525272668,Low Risk,2,594,0.2845117845117845,0.4140911997392143,32.03,28.0,5.0
715,0,0.1683730784881924,Low Risk,0,639,0.25508607198748046,0.3200087659030065,13.8,12.0,6.0
630,0,0.16823877011926222,Low Risk,11,667,0.29535232383808097,0.3576380498230578,26.21,16.0,7.0
2307,0,0.16799754919206586,Low Risk,3,668,0.25898203592814373,0.199708771477255,33.66,17.0,9.0
1402,0,0.16779692213062553,Low Risk,0,621,0.2608695652173913,0.14455838570956003,9.245000000000001,4.0,4.0
886,0,0.16765260836581927,Low Risk,4,662,0.2824773413897281,0.13812010208406603,19.99,11.0,3.0
2137,0,0.16721185035268868,Low Risk,11,600,0.30833333333333335,0.20076529579289773,9.04,5.0,3.0
1338,0,0.16695875073273855,Low Risk,2,626,0.26677316293929715,0.20822979567137473,4.97,5.0,4.0
2376,0,0.16654302779824173,Low Risk,2,608,0.2779605263157895,0.18570462673071336,12.0,7.0,3.0
603,0,0.16591336635358342,Low Risk,1,651,0.26881720430107525,0.19104491636910353,8.75,6.0,3.0
709,0,0.1654872471457272,Low Risk,0,636,0.23742138364779874,0.2777240257735142,27.49,15.0,12.0
1495,0,0.16547607950799956,Low Risk,2,603,0.2620232172470978,0.14683975687734954,8.82,7.0,6.0
939,0,0.165435027092829,Low Risk,0,598,0.2408026755852843,0.2633678614288816,24.235,19.5,11.5
393,0,0.16463327933345265,Low Risk,0,625,0.2704,0.22835622724298318,8.97,4.0,3.0
968,0,0.16452949345447815,Low Risk,4,643,0.25038880248833595,0.21552307057239015,42.15,19.0,14.0
766,0,0.16430778732823562,Low Risk,0,569,0.20738137082601055,0.1780637168709412,73.1,28.5,25.5
1188,0,0.16413352868278144,Low Risk,0,575,0.23652173913043478,0.33300138475589997,20.549999999999997,16.5,13.0
1222,0,0.16395163099893104,Low Risk,0,655,0.26106870229007634,0.20875420285180366,21.28,9.0,6.0
2446,0,0.1638749244285664,Low Risk,8,601,0.30948419301164726,0.1604970230390888,31.490000000000002,19.5,4.0
1203,0,0.16376862374026221,Low Risk,1,598,0.2725752508361204,0.14271467119857814,19.37,9.0,5.0
1988,0,0.1636220912819385,Low Risk,5,604,0.2980132450331126,0.17584125124181674,21.41,10.0,3.0
354,0,0.16314339375169953,Low Risk,0,599,0.24707846410684475,0.16195774773752106,39.83,14.0,12.5
2370,0,0.16293712252763393,Low Risk,0,588,0.27040816326530615,0.4104018149655955,25.45,20.0,7.0
1865,0,0.16286320123844006,Low Risk,1,660,0.23787878787878788,0.08261020208136943,35.870000000000005,15.0,13.0
110,0,0.1628026696595932,Low Risk,4,611,0.28805237315875615,0.17457717484671662,11.425,8.0,3.0
1726,0,0.16233482969736257,Low Risk,1,629,0.2686804451510334,0.12860762992384428,32.74,26.0,7.0
2366,0,0.16230325107237328,Low Risk,2,576,0.2795138888888889,0.17872055231135678,26.0,19.0,6.0
975,0,0.1621273382370985,Low Risk,3,570,0.2964912280701754,0.10061843127978103,25.02,13.0,3.0
97,0,0.16130041325622207,Low Risk,2,637,0.271585557299843,0.18617740816110478,21.16,17.0,6.0
91,0,0.1611540013902233,Low Risk,0,626,0.2731629392971246,0.107185336771105,11.82,6.0,3.0
1580,0,0.16112019307906536,Low Risk,6,625,0.2928,0.23188532744370546,4.97,4.0,3.0
1545,0,0.1609978419675234,Low Risk,3,613,0.27569331158238175,0.1765202410337932,17.09,7.0,6.0
2017,0,0.16088097135420001,Low Risk,0,612,0.2549019607843137,0.18116234440313336,33.739999999999995,36.0,10.0
1443,0,0.1604830287738392,Low Risk,5,593,0.2934232715008432,0.07512343043033917,10.515,4.0,3.0
479,0,0.1598676892153084,Low Risk,10,578,0.3166089965397924,0.23363940041855003,2.83,2.0,2.0
2162,0,0.15859686806852716,Low Risk,0,584,0.2876712328767123,0.10850177071131743,42.39,49.0,5.0
1445,0,0.15825784971164378,Low Risk,1,599,0.27879799666110183,0.18508825835434722,17.99,6.0,5.0
1307,0,0.15815801873645696,Low Risk,0,584,0.2825342465753425,0.10861531150309152,7.11,4.0,2.0
1117,0,0.157988200962995,Low Risk,0,663,0.27149321266968324,0.13011422666514402,16.035,6.0,4.0
69,0,0.15779719872462564,Low Risk,6,590,0.28983050847457625,0.18568390282293198,13.379999999999999,7.0,6.0
1599,0,0.15763708420383796,Low Risk,4,653,0.26033690658499237,0.17929388247678082,18.705000000000002,11.5,10.0
115,0,0.1574961450208115,Low Risk,4,639,0.29890453834115804,0.1301317181419514,41.02,27.0,5.0
1423,0,0.15704752555777973,Low Risk,12,561,0.3315508021390374,0.13049620971523893,3.535,2.0,1.0
2451,0,0.15699688086459246,Low Risk,9,647,0.2936630602782071,0.24906321397620734,30.675,13.5,9.0
1693,0,0.15683442474663506,Low Risk,4,572,0.2744755244755245,0.15082920010704384,27.57,14.0,10.0
1944,0,0.15682742563857902,Low Risk,3,590,0.288135593220339,0.12487909058370777,37.790000000000006,37.5,7.0
1906,0,0.1567215209676235,Low Risk,1,577,0.2668977469670711,0.15721186424872402,47.625,21.5,12.0
2380,0,0.15650960596756988,Low Risk,1,602,0.27740863787375414,0.31454361729396735,25.990000000000002,26.0,7.0
670,0,0.15643874952507428,Low Risk,2,651,0.27956989247311825,0.16882931167554058,19.575,10.0,5.0
218,0,0.15623287058206284,Low Risk,1,572,0.27972027972027974,0.11089734025427388,45.69,27.0,9.0
2228,0,0.1557890306962139,Low Risk,12,623,0.32263242375601925,0.12318401189147885,19.759999999999998,7.0,4.0
330,0,0.15515583083467754,Low Risk,11,588,0.3197278911564626,0.1503263448744658,6.165,5.0,3.0
526,0,0.15511315545918697,Low Risk,2,579,0.29015544041450775,0.14033290991849262,15.795000000000002,7.0,4.0
1299,0,0.15503842886240635,Low Risk,0,636,0.2783018867924528,0.27678382431960574,21.25,20.0,5.0
1995,0,0.1537798514606264,Low Risk,3,561,0.24955436720142601,0.16416482630120002,84.945,38.0,23.0
633,0,0.15311802505497765,Low Risk,0,572,0.28146853146853146,0.2389611125807793,21.68,20.0,6.0
660,0,0.1529610563009803,Low Risk,2,567,0.2804232804232804,0.17461071201482745,39.26,18.0,10.0
2498,0,0.1526372875384859,Low Risk,0,577,0.28596187175043325,0.10805012895033637,8.97,3.0,3.0
380,0,0.15231335011425515,Low Risk,2,586,0.2098976109215017,0.2049308975553485,66.93,35.0,28.0
638,0,0.15161379116462212,Low Risk,2,563,0.2824156305506217,0.13387116957875142,41.75,27.0,10.0
2317,0,0.1512403641129711,Low Risk,3,671,0.21311475409836064,0.22737862850188087,86.25,57.0,29.0
2183,0,0.15086480514437434,Low Risk,0,583,0.2881646655231561,0.23080199294857093,21.48,12.0,5.0
57,0,0.15062235833212828,Low Risk,1,629,0.2861685214626391,0.16538774839650344,14.045,7.0,4.0
1205,1,0.14948871961277482,Low Risk,2,637,0.29199372056514916,0.2473675325978849,13.84,6.0,4.0
1293,0,0.14935893528423422,Low Risk,0,612,0.2679738562091503,0.1292133304865977,10.530000000000001,8.0,7.0
2007,0,0.1489057156027799,Low Risk,0,620,0.2887096774193548,0.14384389820077473,30.0,35.0,5.0
421,0,0.14836793855776872,Low Risk,6,596,0.31711409395973156,0.2805830107824164,22.09,15.0,4.0
1864,0,0.14835168596365134,Low Risk,4,575,0.2678260869565217,0.08833813655074238,74.555,48.5,19.0
1930,0,0.14825946381124502,Low Risk,5,583,0.30874785591766724,0.1527404851407091,8.425,3.0,3.0
1490,0,0.14776114264600998,Low Risk,6,672,0.3020833333333333,0.2448598363357791,17.28,6.0,5.0
289,0,0.1467828325842523,Low Risk,5,563,0.31438721136767317,0.10556420879380922,28.58,15.0,5.0
568,0,0.14662145756483128,Low Risk,0,678,0.2536873156342183,0.15250784119239738,30.439999999999998,16.0,12.0
1619,0,0.14657352305161378,Low Risk,0,591,0.2893401015228426,0.13298210243090045,19.68,8.0,5.0
1303,0,0.14613257377921887,Low Risk,12,572,0.3479020979020979,0.11974302422778353,20.0,17.0,2.0
123,0,0.14605822240248592,Low Risk,0,600,0.28833333333333333,0.23090710820872135,15.27,7.0,5.0
345,0,0.14579433698122748,Low Risk,2,653,0.25880551301684535,0.31471177607400835,24.02,14.0,13.0
98,0,0.14428614231113562,Low Risk,0,681,0.2775330396475771,0.21011698244618418,8.67,6.0,5.0
1716,0,0.1439618100220884,Low Risk,1,590,0.3016949152542373,0.15155389659936894,5.15,2.5,2.0
1943,0,0.1437365123059285,Low Risk,3,668,0.3023952095808383,0.1687065024914549,13.745000000000001,5.0,3.0
442,0,0.1436728303418828,Low Risk,0,605,0.29256198347107437,0.1951302323325411,4.37,3.0,3.0
2359,0,0.14315217977181383,Low Risk,1,565,0.30265486725663715,0.19347403040378003,14.95,7.0,4.0
1633,0,0.14289565253986095,Low Risk,3,673,0.30460624071322434,0.20428679935037267,22.73,9.0,4.0
889,0,0.14176461424816791,Low Risk,5,640,0.3171875,0.16312629736161272,31.99,64.0,4.0
158,0,0.14130359027721998,Low Risk,2,565,0.30973451327433627,0.2914953008605454,5.98,3.0,3.0
306,0,0.14088204770494228,Low Risk,1,581,0.2943201376936317,0.35920789215275817,25.47,18.0,8.0
1020,0,0.1403437808142386,Low Risk,0,597,0.2747068676716918,0.1536296542448689,30.765,13.0,11.0
1317,0,0.140205251242348,Low Risk,2,660,0.2924242424242424,0.20019652784185993,17.53,8.0,6.0
2176,0,0.1401127379880903,Low Risk,9,570,0.3385964912280702,0.19226225634967511,6.87,4.0,2.0
1663,0,0.14005582443879847,Low Risk,0,587,0.30664395229982966,0.05087885423447949,6.515000000000001,4.0,1.0
1630,0,0.1399794182508199,Low Risk,6,573,0.3089005235602094,0.1672810933126079,45.44,14.0,11.0
2082,0,0.13985198297521823,Low Risk,0,585,0.30427350427350425,0.20048027257354437,27.085,12.0,5.0
1005,0,0.13957256313237348,Low Risk,1,566,0.2950530035335689,0.2485026957971548,9.8,6.0,6.0
972,0,0.13955260327018326,Low Risk,3,588,0.30952380952380953,0.12763701689457824,13.575,6.0,4.0
983,0,0.13937715408734974,Low Risk,1,617,0.2965964343598055,0.2297322511428305,12.68,6.0,5.0
235,0,0.1389248298036075,Low Risk,1,670,0.291044776119403,0.09893055606169367,38.97,20.0,8.0
285,0,0.13888964802677473,Low Risk,1,605,0.30247933884297523,0.21896580419669948,11.77,5.0,4.0
1390,0,0.13869898950590837,Low Risk,0,667,0.29535232383808097,0.3002470846624483,12.690000000000001,6.0,4.0
1260,0,0.13869627078217964,Low Risk,1,657,0.2450532724505327,0.08573495001854609,62.97,25.0,21.0
2234,0,0.1383891977312375,Low Risk,1,622,0.28938906752411575,0.16305693895089704,40.22,16.0,10.0
1754,0,0.1375766218988707,Low Risk,1,643,0.30637636080870917,0.3997338340279784,15.0,7.0,4.0
2208,0,0.1366159173225532,Low Risk,1,661,0.2859304084720121,0.16696926624894054,22.49,11.0,8.0
1557,0,0.1365165930257758,Low Risk,4,588,0.3197278911564626,0.08606726639816417,28.240000000000002,21.5,5.0
2462,0,0.13564902958999983,Low Risk,0,628,0.28343949044585987,0.20621577342647207,49.739999999999995,22.5,12.5
1526,0,0.13502504449573577,Low Risk,4,603,0.30845771144278605,0.20520696052483492,12.504999999999999,7.0,6.0
1138,0,0.13470191694056682,Low Risk,0,674,0.2952522255192878,0.18523836331896737,17.57,10.0,5.0
586,0,0.1342864095836657,Low Risk,3,627,0.3141945773524721,0.15134618927485122,15.89,8.0,4.0
1752,0,0.13425570505142115,Low Risk,5,621,0.3059581320450886,0.22955377568951388,15.175,10.5,7.5
493,0,0.13424712299577368,Low Risk,1,606,0.3085808580858086,0.1612657897941265,14.42,7.0,4.0
209,0,0.13423729487208003,Low Risk,1,586,0.3242320819112628,0.19412168111115768,20.0,14.0,2.0
2238,0,0.13408669257776812,Low Risk,0,577,0.3050259965337955,0.16536701384665078,9.435,5.0,4.0
1677,0,0.1339666139896327,Low Risk,5,662,0.2854984894259819,0.14524876965748054,55.21,19.0,16.0
2479,0,0.13344247165887485,Low Risk,3,568,0.22887323943661972,0.12823418208291013,109.555,65.0,35.0
2342,0,0.13264799429085347,Low Risk,0,585,0.3230769230769231,0.19288686803687033,27.68,15.0,3.0
2240,0,0.13200854895444802,Low Risk,3,652,0.3159509202453988,0.18897416218981836,16.17,4.5,4.0
127,0,0.1313084744315312,Low Risk,0,586,0.30887372013651876,0.3069232634118747,21.92,14.0,6.0
2448,0,0.13115802185987213,Low Risk,0,673,0.2867756315007429,0.2877165065181468,31.12,14.0,10.0
489,0,0.1307426636568737,Low Risk,1,594,0.31986531986531985,0.13502337689345412,16.92,12.0,3.0
679,0,0.12994792247080247,Low Risk,26,638,0.4012539184952978,0.14044089010543712,3.06,2.0,2.0
2168,0,0.12914846713198852,Low Risk,1,659,0.28072837632776937,0.3192968195431125,24.31,14.0,12.0
2236,0,0.12909278418157663,Low Risk,22,548,0.395985401459854,0.1338889972960165,8.86,4.0,3.0
1803,0,0.12894682880915836,Low Risk,2,662,0.311178247734139,0.08878379788226855,58.815,26.0,10.0
2204,0,0.1285284781669325,Low Risk,2,582,0.3161512027491409,0.267242819303367,9.525,7.0,5.0
1321,0,0.12842052102399493,Low Risk,1,608,0.3125,0.2375203091001992,6.41,4.0,4.0
258,0,0.12787143834917694,Low Risk,5,634,0.3217665615141956,0.2734813179625542,8.205,6.0,5.0
787,0,0.1274234033093127,Low Risk,1,580,0.31724137931034485,0.1603416384243914,9.865,4.0,4.0
1710,0,0.12725832899505812,Low Risk,0,666,0.3108108108108108,0.17108843566602852,27.77,29.0,5.0
916,0,0.1268620999247734,Low Risk,0,586,0.32081911262798635,0.16145754854594593,13.115,5.5,3.0
1509,0,0.1264973960257569,Low Risk,1,623,0.3162118780096308,0.10793433937030168,29.88,12.0,6.0
1103,0,0.12532810022752225,Low Risk,4,562,0.34341637010676157,0.11878750498362645,21.34,13.0,3.0
693,0,0.1250139403816889,Low Risk,5,670,0.30895522388059704,0.17589876690916809,21.28,10.0,9.0
1421,0,0.12475367613371208,Low Risk,1,667,0.3148425787106447,0.22971485286316473,19.43,10.0,5.0
1062,0,0.12458992518899144,Low Risk,2,609,0.3284072249589491,0.22671964767161187,2.99,2.0,2.0
947,0,0.12433126245806377,Low Risk,1,672,0.31547619047619047,0.14427009469783614,7.99,4.0,3.0
745,0,0.12420384184502602,Low Risk,0,619,0.28109854604200324,0.12505172948267462,28.105,15.5,13.0
2217,0,0.12396763372120584,Low Risk,0,601,0.31281198003327787,0.25128991999701966,16.925,11.0,6.0
703,0,0.12379545316387643,Low Risk,2,609,0.34318555008210183,0.11635617685277003,25.0,46.0,1.0
876,0,0.12359222333520033,Low Risk,4,572,0.3339160839160839,0.15396138871154832,25.88,15.0,6.0
895,0,0.1232766491324861,Low Risk,1,661,0.3086232980332829,0.09979511227084296,29.18,15.0,7.5
1393,0,0.12266927403513543,Low Risk,0,627,0.30462519936204147,0.12828252012340308,24.17,9.0,8.0
1178,0,0.12200022894243875,Low Risk,1,642,0.3130841121495327,0.26375543269372914,20.66,9.0,7.0
1822,0,0.12176737195119046,Low Risk,9,602,0.3504983388704319,0.18071384978376595,8.54,5.0,4.0
1236,0,0.12138795625878329,Low Risk,3,576,0.3263888888888889,0.1715454048069119,14.515,7.0,6.0
2062,0,0.12102682170146616,Low Risk,8,635,0.3417322834645669,0.3131008978454737,14.74,10.0,6.0
878,0,0.12079658630889786,Low Risk,0,592,0.2972972972972973,0.2535430806698496,22.705,17.0,11.0
710,0,0.12068506666802546,Low Risk,3,655,0.3236641221374046,0.19669333639771894,12.675,7.0,5.0
820,0,0.12018982017219658,Low Risk,0,616,0.3181818181818182,0.1694942833703594,14.235,6.0,5.0
979,0,0.12002904020277778,Low Risk,3,655,0.2961832061068702,0.24772961593060644,36.855,34.0,14.0
859,0,0.11972057625707339,Low Risk,0,608,0.3092105263157895,0.13986150409312464,29.58,15.0,9.0
2116,0,0.11945081712020687,Low Risk,4,672,0.31845238095238093,0.16289091659344507,35.26,25.0,9.5
908,0,0.11905341593615897,Low Risk,0,590,0.3254237288135593,0.25221942190935454,23.73,10.5,6.0
78,0,0.11892935585682993,Low Risk,2,592,0.3310810810810811,0.1623376347647376,9.75,6.0,4.0
1084,0,0.1189233870124501,Low Risk,7,623,0.34831460674157305,0.13659831897713148,7.1000000000000005,4.0,3.0
1158,0,0.11884601826049751,Low Risk,3,599,0.34056761268781305,0.2583543671913999,8.83,4.0,3.0
1193,0,0.11849929559683797,Low Risk,5,629,0.34022257551669316,0.23225749353503172,17.26,8.0,5.0
2124,0,0.11820654698776484,Low Risk,5,663,0.3453996983408748,0.14061591319006156,28.53,36.0,4.0
2445,0,0.11790314348106237,Low Risk,4,647,0.3261205564142195,0.33327674400893587,21.84,13.0,8.0
855,0,0.1173908098781936,Low Risk,1,569,0.3321616871704745,0.21223792697290927,22.880000000000003,8.0,6.0
1179,0,0.11718650800538073,Low Risk,1,592,0.32263513513513514,0.1640093194370476,36.8,24.0,9.0
1258,0,0.11715503415312857,Low Risk,0,676,0.3254437869822485,0.21419070895715456,11.49,5.0,3.0
675,0,0.11686772654693871,Low Risk,2,577,0.3483535528596187,0.13914620554714435,15.0,5.0,2.0
1279,0,0.11651220999458411,Low Risk,5,588,0.33163265306122447,0.16834134427728648,18.060000000000002,9.0,8.0
1282,0,0.11389529036884377,Low Risk,2,589,0.3310696095076401,0.18949926518600596,12.23,8.0,6.0
731,0,0.11370063478330819,Low Risk,13,584,0.386986301369863,0.2041808218636422,6.49,3.0,2.0
685,0,0.11320664028027222,Low Risk,0,584,0.3304794520547945,0.15932038817622501,20.55,8.0,6.0
786,0,0.1127577621198479,Low Risk,3,575,0.34608695652173915,0.11621283689913865,12.35,5.0,4.0
598,0,0.11176640358796026,Low Risk,0,622,0.3327974276527331,0.16490807578637254,11.51,5.0,4.0
303,0,0.11175556523149487,Low Risk,1,566,0.3374558303886926,0.2709989891247598,16.240000000000002,9.0,6.0
56,0,0.11161205062495809,Low Risk,1,585,0.3316239316239316,0.19092971585930654,19.79,8.0,7.0
1501,0,0.11029410647868197,Low Risk,0,590,0.33559322033898303,0.13115837270419442,39.205,19.5,8.0
808,0,0.11014035441137202,Low Risk,1,583,0.34476843910806176,0.15688267980157408,7.58,4.0,3.0
2269,0,0.10954853285529473,Low Risk,0,577,0.341421143847487,0.3715014919931301,13.290000000000001,7.0,5.0
608,0,0.10883583827104415,Low Risk,5,581,0.35628227194492257,0.12818708463638415,16.01,6.0,5.0
2110,0,0.10769847075813531,Low Risk,2,677,0.3175775480059084,0.08056469249805832,46.68,20.0,13.0
262,0,0.10756267781584596,Low Risk,5,577,0.36915077989601386,0.16870680462650076,8.32,3.0,2.0
2071,0,0.10752700753962864,Low Risk,0,567,0.3509700176366843,0.214329295919292,4.38,2.0,2.0
432,0,0.10716677725944768,Low Risk,3,676,0.3431952662721893,0.1382535147874249,9.555,4.0,4.0
2087,0,0.10702087520898997,Low Risk,0,655,0.33893129770992364,0.23322625526328888,28.28,17.0,6.0
2209,0,0.10666459420781003,Low Risk,7,597,0.37185929648241206,0.11031937652811737,20.060000000000002,11.5,4.0
1240,0,0.10636786013914272,Low Risk,1,582,0.35051546391752575,0.07821330687312969,33.015,17.0,6.0
1261,0,0.10606460124190281,Low Risk,4,630,0.353968253968254,0.1597240234476319,10.59,7.0,4.0
1128,0,0.1059914444591084,Low Risk,1,667,0.34332833583208394,0.14220036683104093,8.85,4.0,3.0
1040,0,0.10513139209479244,Low Risk,3,631,0.3518225039619651,0.1485171522883136,17.915,5.0,5.0
926,0,0.10441900397376067,Low Risk,1,676,0.3505917159763314,0.13820594496065935,25.63,13.0,4.0
371,0,0.10412802550790373,Low Risk,2,618,0.24919093851132687,0.17660580214428517,100.86,46.5,37.0
361,0,0.10408119595162539,Low Risk,2,676,0.3136094674556213,0.23467841277231372,26.6,15.0,13.0
2497,0,0.10362002198610733,Low Risk,4,600,0.3616666666666667,0.19423152892556003,17.98,8.0,5.0
1775,0,0.10345266310507242,Low Risk,1,568,0.3485915492957746,0.19477383312308524,33.01,27.0,8.0
840,0,0.10319704044286092,Low Risk,0,604,0.33278145695364236,0.10728494846964295,42.27,13.0,11.0
830,0,0.10298999111165917,Low Risk,0,608,0.3536184210526316,0.2631462688074321,2.14,2.0,2.0
644,0,0.10287063647901495,Low Risk,5,584,0.3561643835616438,0.15753759960836575,16.29,10.0,7.0
113,0,0.10220453425177367,Low Risk,3,583,0.3653516295025729,0.14797760570786378,38.24,64.0,6.0
36,0,0.10183296462398411,Low Risk,0,594,0.35858585858585856,0.18112024434375282,7.47,3.0,2.0
404,0,0.10139580234882942,Low Risk,0,671,0.3442622950819672,0.1054334181509754,21.09,7.0,5.0
920,0,0.10102709685802888,Low Risk,1,632,0.35443037974683544,0.1884309084846928,14.355,7.0,4.0
695,0,0.10094635156506286,Low Risk,1,566,0.36925795053003535,0.13283963240645832,21.0,7.0,3.0
2190,0,0.0999764947010468,Low Risk,3,603,0.35655058043117743,0.23375572363584834,37.5,31.0,9.0
2076,0,0.09927267965196722,Low Risk,5,630,0.3761904761904762,0.13340441616889687,23.59,13.0,4.0
2432,0,0.0985473458333311,Low Risk,20,547,0.4296160877513711,0.26182957597460726,12.56,8.0,5.0
942,1,0.09794805051132523,Low Risk,1,597,0.3601340033500838,0.13359784317520465,19.05,7.0,5.0
1434,0,0.09753619984847033,Low Risk,2,576,0.3628472222222222,0.16516858184386785,12.56,6.0,5.0
1376,0,0.09650787125366062,Low Risk,1,581,0.38209982788296043,0.19448871290637243,37.135000000000005,43.0,3.5
804,0,0.09431100953873718,Low Risk,0,605,0.3504132231404959,0.2920857972600433,11.02,7.0,7.0
1873,0,0.0940414107135945,Low Risk,10,647,0.40649149922720246,0.1625222879965766,15.81,9.0,2.0
219,0,0.093863099194777,Low Risk,2,620,0.3419354838709677,0.1255113594693846,46.13,18.0,14.0
101,0,0.09368825333166733,Low Risk,1,565,0.39469026548672564,0.32386163798517775,20.0,10.0,1.0
1759,0,0.09349329015678366,Low Risk,0,566,0.3745583038869258,0.2524837317857489,3.67,2.0,2.0
2395,0,0.09339784621575982,Low Risk,1,614,0.3583061889250814,0.1844269869691628,16.625,9.0,6.5
1528,0,0.09339579188414196,Low Risk,2,626,0.3562300319488818,0.20493209689061742,22.0,24.0,8.0
356,0,0.0932493717640946,Low Risk,3,594,0.3771043771043771,0.10059869821903353,7.675,4.0,3.0
1969,0,0.09261230419219155,Low Risk,0,604,0.3658940397350993,0.2996249298771866,7.21,4.0,4.0
287,0,0.09243593598624097,Low Risk,0,676,0.36538461538461536,0.16175642325376588,6.67,3.0,2.0
1807,0,0.09229868442673363,Low Risk,0,564,0.3599290780141844,0.17863826225650825,25.08,10.0,8.0
1924,0,0.09193311211355712,Low Risk,1,571,0.36777583187390545,0.19340513916508031,16.33,7.0,6.0
1850,0,0.09086964258226157,Low Risk,0,565,0.3805309734513274,0.09360302305408902,26.36,13.0,4.0
588,0,0.09061925016202743,Low Risk,4,650,0.38153846153846155,0.13661545832959002,24.22,10.0,5.0
934,0,0.08949556633432366,Low Risk,3,644,0.3416149068322981,0.3241182276967565,37.58,25.5,15.5
1042,0,0.08929738076654514,Low Risk,3,643,0.374805598755832,0.2442053111690293,10.89,6.0,5.0
1722,0,0.08921866985690086,Low Risk,1,657,0.3774733637747336,0.29254913088449325,34.76,23.0,6.0
67,0,0.08877637393887475,Low Risk,0,579,0.37132987910189985,0.28718619275238866,32.01,17.0,8.0
1529,0,0.08860123834977444,Low Risk,1,590,0.39322033898305087,0.1903960967201607,20.0,13.5,2.0
1703,0,0.08829152641596211,Low Risk,0,571,0.37302977232924694,0.1526260700269589,13.72,7.0,5.0
64,0,0.08823225912072324,Low Risk,0,672,0.3645833333333333,0.14539923954372622,8.78,5.0,4.0
1066,0,0.08812891382170754,Low Risk,14,570,0.41754385964912283,0.22226534271873244,10.705,7.0,6.0
426,0,0.08769270447862061,Low Risk,1,579,0.3747841105354059,0.1654490674966808,33.18,19.0,8.0
